video_id,word_id,ocr_text
G9j8wV0ghlg,3,beauty
G86COtz0xjs,0,the
G86COtz0xjs,1,hill
G86COtz0xjs,2,billies
G86COtz0xjs,3,of
G86COtz0xjs,4,grand
G86COtz0xjs,5,rtheft
G86COtz0xjs,6,auto
G86COtz0xjs,7,online
G86COtz0xjs,8,noclip
GBTV5ekQwWw,0,in
GBTV5ekQwWw,1,raw
GCTyFp0PpHE,0,the
GEsK9GudV2M,0,vevo
GFMyMxMYDNk,0,bocket
GFMyMxMYDNk,1,jump
GFMyMxMYDNk,2,star
GFMyMxMYDNk,3,school
GFMyMxMYDNk,4,wars
GFMyMxMYDNk,5,how
GFMyMxMYDNk,6,was
GFMyMxMYDNk,7,saved
GFMyMxMYDNk,8,rj
GFMyMxMYDNk,9,fs
GFMyMxMYDNk,10,the
GFMyMxMYDNk,11,in
GFMyMxMYDNk,12,edit
GJCJme9ILPs,0,tromelancys
GJCJme9ILPs,1,thedivision
GJCJme9ILPs,2,cefa
GJCJme9ILPs,3,18
GJCJme9ILPs,4,update
GJCJme9ILPs,5,launch
GJCJme9ILPs,6,trailer
GJTtiYMdMtk,0,vevo
GKPIae1_LYw,0,late
GKPIae1_LYw,1,elementary
GKPIae1_LYw,2,dear
GKPIae1_LYw,3,my
GKPIae1_LYw,4,show
GKPIae1_LYw,5,spephen
GKPIae1_LYw,6,betsy
GL8oRm8Wo3Q,0,fairytale
GL8oRm8Wo3Q,1,of
GL8oRm8Wo3Q,2,york
GL8oRm8Wo3Q,3,new
GLZZn7lCtcI,0,fighthypelom
GO4hi9004hg,0,this
GO4hi9004hg,1,thames
GO4hi9004hg,2,29
GO4hi9004hg,3,31
GO4hi9004hg,4,us
GRkHQ3RCW34,0,spe
GRkHQ3RCW34,1,onyexperiment
GRwmtpr79qE,0,last
GRwmtpr79qE,1,jedi
GRwmtpr79qE,2,the
GRwmtpr79qE,3,fallaman
GRwmtpr79qE,4,smiths
GRwmtpr79qE,5,kevin
GRwmtpr79qE,6,review
GRwmtpr79qE,7,batman
GWM8x6Y6cXU,0,what
GWM8x6Y6cXU,1,could
GWM8x6Y6cXU,2,this
GWM8x6Y6cXU,3,meanzi
GWM8x6Y6cXU,4,cybery
GWoOLpf9G_A,0,deadpool
GWoOLpf9G_A,1,2
GZeza5xTeuM,0,meady
GZeza5xTeuM,1,ready
GZeza5xTeuM,2,for
GZeza5xTeuM,3,ready
GZeza5xTeuM,4,for
GZeza5xTeuM,5,for
GZeza5xTeuM,6,ready
GZeza5xTeuM,7,itp
GZeza5xTeuM,8,bloodpop
GZeza5xTeuM,9,remixi
GZeza5xTeuM,10,remi
GZeza5xTeuM,11,canior
GZeza5xTeuM,12,swire
GZeza5xTeuM,13,if
GZeza5xTeuM,14,is
GZeza5xTeuM,15,i
GZeza5xTeuM,16,i
GcbsIv3QdFs,0,it
GcbsIv3QdFs,1,rehard
GdR-iTH_f-I,0,mibreakeast
GdR-iTH_f-I,1,miko
GdR-iTH_f-I,2,grimes
GdR-iTH_f-I,3,interview
GdR-iTH_f-I,4,evolt
Geg4yDxZZDs,0,vevo
GfCqMv--ncA,0,vevo
GfxNGjfSKRY,0,vevo
GpEuHHMy-Z8,0,late
GpEuHHMy-Z8,1,show
GpEuHHMy-Z8,2,franco
GpEuHHMy-Z8,3,james
GpEuHHMy-Z8,4,stephen
GpEuHHMy-Z8,5,colbert
GpekGi00XCE,0,lookbook
GpekGi00XCE,1,wus
GpekGi00XCE,2,nye
GpekGi00XCE,3,i
GxYimeaoea0,0,munk
GxYimeaoea0,1,debate
GxYimeaoea0,2,the
GxYimeaoea0,3,munk
GxYimeaoea0,4,debates
GxYimeaoea0,5,the
GxYimeaoea0,6,munk
H0uvmD8CSxs,0,cnn
H1Os-ouhHG8,0,animal
H1Os-ouhHG8,1,crossing
H1Os-ouhHG8,2,town
H1Os-ouhHG8,3,builder
H1Os-ouhHG8,4,game
H3PKipRZKv0,0,the
H4Hb6HcCm_E,0,rec
H4Hb6HcCm_E,1,cardi
H4Hb6HcCm_E,2,b
H4Hb6HcCm_E,3,drip
H4Hb6HcCm_E,4,feat
H4Hb6HcCm_E,5,migos
H4Hb6HcCm_E,6,promance
H4NjcO2GAMU,0,late
H4NjcO2GAMU,1,charlamagne
H4NjcO2GAMU,2,tha
H4NjcO2GAMU,3,show
H4NjcO2GAMU,4,stephen
H4NjcO2GAMU,5,god
H6tRAXugvHI,0,1f3
H6tRAXugvHI,1,lunar
H6tRAXugvHI,2,new
H6tRAXugvHI,3,year
H6tRAXugvHI,4,challing
H6tRAXugvHI,5,ihad
H6tRAXugvHI,6,tihap
H6tRAXugvHI,7,withstones
H6tRAXugvHI,8,sterlin
H6tRAXugvHI,9,and
H08xgoXkpa8,0,the
H08xgoXkpa8,1,dogg
H08xgoXkpa8,2,view
H08xgoXkpa8,3,snoop
H78P-eAvWqg,0,i
H78P-eAvWqg,1,ufc
H78P-eAvWqg,2,ufc
H78P-eAvWqg,3,innability
H83cVi2sCJM,0,fast
H83cVi2sCJM,1,crwm
H95362B0YOg,0,chill
H95362B0YOg,1,burgers
H95362B0YOg,2,chili
H95362B0YOg,3,vl
HE8SYbMsm0E,0,vevo
HEVonh8bjC0,0,disobedience
HEVonh8bjC0,1,official
HEVonh8bjC0,2,trailer
HHauPi8CS4k,0,the
HHauPi8CS4k,1,dodo
HI-mXMr8glQ,0,vevo
HJBqbRMUOaI,0,vevo
HKIIgYFhQlE,0,vevo
HL1LiSiBPMo,0,1
HMKoFuOzkxc,0,ball
HMKoFuOzkxc,1,barn
HMKoFuOzkxc,2,20
HMvx0NbQ-Y0,0,i
HMvx0NbQ-Y0,1,hollywood
HMvx0NbQ-Y0,2,the
HMvx0NbQ-Y0,3,linalt
HMvx0NbQ-Y0,4,beatdown
HMvx0NbQ-Y0,5,at
HMvx0NbQ-Y0,6,ollywood
HNa_UWX51_s,0,last
HNa_UWX51_s,1,friday
HNa_UWX51_s,2,night
HQYl0PBFI3M,0,selena
HQYl0PBFI3M,1,gomez
HQYl0PBFI3M,2,for
HQYl0PBFI3M,3,coach
HQYl0PBFI3M,4,spring
HQYl0PBFI3M,5,2018
HRstc9yxjBg,0,woollim
HRstc9yxjBg,1,lent
HRstc9yxjBg,2,official
HS6R2Q7eRdg,0,super
HS6R2Q7eRdg,1,sed
HS6R2Q7eRdg,2,jce
HSezK15Ewdo,0,best
HSezK15Ewdo,1,f
HSezK15Ewdo,2,0
HSezK15Ewdo,3,2
HTDNGv61-Dk,0,official
HTDNGv61-Dk,1,trailer
HaI5lLd3RvE,0,snl
HbaQ9xnoMGQ,0,vevo
He-HBXbHT_U,0,month
He-HBXbHT_U,1,whole
He-HBXbHT_U,2,apr
HfIgfy0HJHU,0,snl
HgjVWV0Uw3M,0,movie
HgjVWV0Uw3M,1,talk
HgknAaKNaMM,0,vevo
HjnwaagBigA,0,cnn
HjoJqZDjxgI,0,the
HjoJqZDjxgI,1,wars
HjoJqZDjxgI,2,star
HjoJqZDjxgI,3,show
HjoJqZDjxgI,4,exclusive
HjoJqZDjxgI,5,last
HjoJqZDjxgI,6,the
HjoJqZDjxgI,7,jedi
HjoJqZDjxgI,8,deleted
HjoJqZDjxgI,9,scene
HlRd9Zy25zo,0,bohemian
HlRd9Zy25zo,1,rhapsody
HlRd9Zy25zo,2,in
HlRd9Zy25zo,3,theaters
HlRd9Zy25zo,4,november
HlRd9Zy25zo,5,2
HmBIn9De-Yc,0,2
HmBIn9De-Yc,1,season
HmBIn9De-Yc,2,zaze
HmBIn9De-Yc,3,aia
HmBIn9De-Yc,4,april
HmBIn9De-Yc,5,3
HmBIn9De-Yc,6,fx
HmBIn9De-Yc,7,legio
HmBIn9De-Yc,8,n
Hp4z1ztsYBw,0,hocotah
Hp4z1ztsYBw,1,socally
Hp4z1ztsYBw,2,testing
Hp4z1ztsYBw,3,primark
Hp4z1ztsYBw,4,makeup
HtNWc1AIU20,0,uber
HtNWc1AIU20,1,unix
HtNWc1AIU20,2,upted
HtNWc1AIU20,3,rolling
HtNWc1AIU20,4,with
HtNWc1AIU20,5,the
HtNWc1AIU20,6,champion
Htu3va7yDMg,0,the
Htu3va7yDMg,1,champion
Htu3va7yDMg,2,carrie
Htu3va7yDMg,3,underwood
Htu3va7yDMg,4,featuring
Htu3va7yDMg,5,ludacris
Htu3va7yDMg,6,vevo
HuJkBDBloa0,0,vs
HuJkBDBloa0,1,wm
Hw2e2XS9Wmc,0,stritting
Hw2e2XS9Wmc,1,vevo
Hxkf1E4Uz9Y,0,fuller
Hxkf1E4Uz9Y,1,frontal
Hxkf1E4Uz9Y,2,fa
HyNJ3UrGk_I,0,the
HyNJ3UrGk_I,1,zer
HyNJ3UrGk_I,2,fouali
HyNJ3UrGk_I,3,theaters
HyNJ3UrGk_I,4,in
HyNJ3UrGk_I,5,20
HyNJ3UrGk_I,6,july
HyNJ3UrGk_I,7,official
HyNJ3UrGk_I,8,trailer
HzILu6yyA20,0,mgm
I1uCGgc-Jag,0,superhers
I1uCGgc-Jag,1,leaguf
I1uCGgc-Jag,2,justete
I1uCGgc-Jag,3,conference
I1uCGgc-Jag,4,press
I2eSx0sGReM,0,and
I2eSx0sGReM,1,jest
I2eSx0sGReM,2,selfiels
I2eSx0sGReM,3,situation
I2eSx0sGReM,4,nicidecesared
I2eSx0sGReM,5,lsx4z9
I2eSx0sGReM,6,lastshadows
I2eSx0sGReM,7,twitchlivams
I5X3vC-XsU0,0,netelix
I5X3vC-XsU0,1,lost
I5X3vC-XsU0,2,in
I5X3vC-XsU0,3,space
I5uXtODq74w,0,in31
I5vjN78Eroo,0,late
I5vjN78Eroo,1,tony
I5vjN78Eroo,2,awardsa
I5vjN78Eroo,3,the
I5vjN78Eroo,4,show
I5vjN78Eroo,5,stephen
I5vjN78Eroo,6,musical
I6N-XuYllgA,0,fear
I6N-XuYllgA,1,box
I8S7ZH4-wIs,0,exclusive
I8S7ZH4-wIs,1,video
I92OeEHWmTc,0,dt
I-GRBHy4TjU,0,would
I-GRBHy4TjU,1,kanye
I-GRBHy4TjU,2,get
I-GRBHy4TjU,3,his
I-GRBHy4TjU,4,vigg
I-GRBHy4TjU,5,split
I-GRBHy4TjU,6,prisons
I-GRBHy4TjU,7,in
IC_lnyn2R2Q,0,vasem
IDpWeURKkbI,0,smtown
IDpWeURKkbI,1,official
IEq4clKnsdA,0,day
IEq4clKnsdA,1,for
IEq4clKnsdA,2,be
IEq4clKnsdA,3,adinoo
IEq4clKnsdA,4,usa
IEq4clKnsdA,5,c
IEq4clKnsdA,6,mabrelleast
IEq4clKnsdA,7,5
IEq4clKnsdA,8,inebise
IEq4clKnsdA,9,getty
IEq4clKnsdA,10,images
IFE_dep7_zI,0,withaty
IFE_dep7_zI,1,this
IFE_dep7_zI,2,wooe
IFE_dep7_zI,3,week
IHy6iXcj004,0,what
IHy6iXcj004,1,went
IHy6iXcj004,2,wrong2
IHy6iXcj004,3,bright
IHy6iXcj004,4,pob
II-OP6vdMs8,0,shitty
II-OP6vdMs8,1,media
II-OP6vdMs8,2,men
IKuKZIISPE0,0,libehind
IKuKZIISPE0,1,hall
IKuKZIISPE0,2,curtain
IKuKZIISPE0,3,the
IKuKZIISPE0,4,official
IKuKZIISPE0,5,trailer
ILDMJavIY-k,0,state
ILDMJavIY-k,1,champs
ILDMJavIY-k,2,not
ILDMJavIY-k,3,anoor
ILDMJavIY-k,4,gold
ILDMJavIY-k,5,mine
ILDMJavIY-k,6,is
ILZ7Oy3gM5U,0,valenin
IMQCrDQWcvQ,0,fortnite
IMQCrDQWcvQ,1,conaled
IMQCrDQWcvQ,2,paul
IMQCrDQWcvQ,3,ninja
IMQCrDQWcvQ,4,really
IMQCrDQWcvQ,5,dudez
INHVfx05Sy8,0,jimmy
INHVfx05Sy8,1,kinmel
INHVfx05Sy8,2,livei
IORxFXptCWw,0,huted
IORxFXptCWw,1,uhe
IORxFXptCWw,2,vevo
IOd0HGH6xKI,0,happy
IOd0HGH6xKI,1,place
IOd0HGH6xKI,2,0135
IOd0HGH6xKI,3,alison
IOd0HGH6xKI,4,wonderland
IOd0HGH6xKI,5,trapcity
IPgdIHV_zMo,0,trailer
IPgdIHV_zMo,1,hd
IQYLPEuAClo,0,the
IQYLPEuAClo,1,lateshow
IQYLPEuAClo,2,ja
IQYLPEuAClo,3,mes
IQYLPEuAClo,4,corden
IVRVXYCrr14,0,odiai
IVRVXYCrr14,1,cambo
IVW7-k7pHE4,0,vlogh33
IVW7-k7pHE4,1,the
IVW7-k7pHE4,2,upside
IVW7-k7pHE4,3,wnp
IXNrHusLXoM,0,vevo
IbVR4kzVQrk,0,you
IbVR4kzVQrk,1,watch
IbVR4kzVQrk,2,what
IbVR4kzVQrk,3,happens
IbVR4kzVQrk,4,live
IbVR4kzVQrk,5,andy
IbVR4kzVQrk,6,cohen
Ibp6KqGRVbY,0,the
Ibp6KqGRVbY,1,clout
Ibp6KqGRVbY,2,in
Ibp6KqGRVbY,3,if
Ic8yK9YLyak,0,new
Ic8yK9YLyak,1,office
Ic8yK9YLyak,2,design
IdyXKJ8NcNI,0,a
If75XsbYCZw,0,movie
If75XsbYCZw,1,fights
Ifpq10K6zhs,0,cho
Ihci78IBvzY,0,the
Ihci78IBvzY,1,mma
Ihci78IBvzY,2,hour
Ihci78IBvzY,3,with
Ihci78IBvzY,4,ariel
Ihci78IBvzY,5,helwani
Iiukq_ilT0Y,0,youtube
Iiukq_ilT0Y,1,originals
Iiukq_ilT0Y,2,bts
Iiukq_ilT0Y,3,bts
IjKdDRfJGT8,0,esava
IjKdDRfJGT8,1,topshop
IjKdDRfJGT8,2,haul
IjKdDRfJGT8,3,our
IjKdDRfJGT8,4,boxes
IjKdDRfJGT8,5,of
IjKdDRfJGT8,6,boxes
IjKdDRfJGT8,7,are
IjKdDRfJGT8,8,with
IjKdDRfJGT8,9,made
IjKdDRfJGT8,10,a
IjKdDRfJGT8,11,creavels
IjKdDRfJGT8,12,past
IkV5VpEROW0,0,versay
IkV5VpEROW0,1,vogue
IlkBLwl4aBM,0,2
IlkBLwl4aBM,1,e
IlkBLwl4aBM,2,i
IlkBLwl4aBM,3,u
IpjK885tG2c,0,keeping
IpjK885tG2c,1,upwith
IpjK885tG2c,2,the
IpjK885tG2c,3,kardashians
IqNQrpSe7UE,0,2ndsta
IqNQrpSe7UE,1,2nds
IqNQrpSe7UE,2,dstage
IqNQrpSe7UE,3,jandsta
IqNQrpSe7UE,4,canada
IrmTRb2Ar1I,0,bbc
IrmTRb2Ar1I,1,news
Iwz4P8HfGVM,0,vevo
J1L3nDC4mEk,0,stone
J1L3nDC4mEk,1,music
J1L3nDC4mEk,2,entertainment
J1QKJxYsZMQ,0,ega
J1QKJxYsZMQ,1,wendy
J2kNt-PHayo,0,beautus
J2kNt-PHayo,1,bools
J2kNt-PHayo,2,spaceing
J3ue35ago3Y,0,event
J3ue35ago3Y,1,coverage
J4DKqWlk8DE,0,emptiesi
J41qe-TM1DY,0,smtown
J41qe-TM1DY,1,official
J75enyWdbBM,0,teex
J75enyWdbBM,1,gx
J75enyWdbBM,2,guetta
J75enyWdbBM,3,david
J75enyWdbBM,4,theemperor
J-dv_DcDD_A,0,vevo
JAqQ8Myx-1c,0,hd
JAqQ8Myx-1c,1,tunestotube
JAqQ8Myx-1c,2,uploaded
JAqQ8Myx-1c,3,in
JAqQ8Myx-1c,4,a
JAqQ8Myx-1c,5,com
JAqQ8Myx-1c,6,no
JAqQ8Myx-1c,7,1
JAqQ8Myx-1c,8,tommy
JAqQ8Myx-1c,9,tall
JAqQ8Myx-1c,10,too
JAqQ8Myx-1c,11,eddie
JAqQ8Myx-1c,12,t
JAqQ8Myx-1c,13,1999
JAqQ8Myx-1c,14,arse
JAqQ8Myx-1c,15,in
JAqQ8Myx-1c,16,your
JAqQ8Myx-1c,17,on
JAqQ8Myx-1c,18,ing
JAqQ8Myx-1c,19,fall
JBw1nwYJESc,0,late
JBw1nwYJESc,1,show
JBw1nwYJESc,2,anderson
JBw1nwYJESc,3,cooper
JBw1nwYJESc,4,stephen
JBw1nwYJESc,5,colbert
JD40Q9esDws,0,justiee
JD40Q9esDws,1,leaguf
JDDP9fY6dmI,0,less
JDDP9fY6dmI,1,f
JDDP9fY6dmI,2,time
JIr6Bv_JTSw,0,shopping
JIr6Bv_JTSw,1,online
JJWOLBw7tEY,0,tic
JK3QFj8mD1o,0,spfl
JK3QFj8mD1o,1,stocking
JK3QFj8mD1o,2,23
JK3QFj8mD1o,3,18
JMhSl6CxF-Y,0,trum
JMhSl6CxF-Y,1,trump
JMhSl6CxF-Y,2,trump
JNkTNAknE4I,0,vevo
JQbjS0_ZfJ0,0,vevo
JRAOdRq-1lw,0,hostiles
JRAOdRq-1lw,1,hill
JRAOdRq-1lw,2,on
JRAOdRq-1lw,3,the
JRAOdRq-1lw,4,reading
JRAOdRq-1lw,5,bad
JRAOdRq-1lw,6,lip
JRAOdRq-1lw,7,of
JRAOdRq-1lw,8,the
JRAOdRq-1lw,9,empire
JRAOdRq-1lw,10,strikes
JRAOdRq-1lw,11,back
JRAOdRq-1lw,12,a
JSXGagNzNLw,0,howto
JSXGagNzNLw,1,basic
JSXKDi3gi3g,0,mr
JSXKDi3gi3g,1,revillz
JWH5KE1atAg,0,smtown
JWH5KE1atAg,1,official
J_QGZspO4gg,0,of
J_QGZspO4gg,1,a
J_QGZspO4gg,2,snowman
Jb3xzXyNh8I,0,hunt
Jb3xzXyNh8I,1,down
Jb3xzXyNh8I,2,the
Jb3xzXyNh8I,3,freeman
JcC5VGOx8I8,0,are
JcC5VGOx8I8,1,reason
JcC5VGOx8I8,2,you
JcC5VGOx8I8,3,the
JcC5VGOx8I8,4,vevo
JeRtUXTQ_aQ,0,vevo
JfksIHwO1qw,0,the
JfksIHwO1qw,1,w
JfksIHwO1qw,2,house
JfksIHwO1qw,3,fox
JfksIHwO1qw,4,news
JfksIHwO1qw,5,chan
JfksIHwO1qw,6,nel
JhfACxB_KWs,0,lookbook
JhfACxB_KWs,1,parly
JhvwFB-NUbA,0,news
JhvwFB-NUbA,1,abc
Jodbdj52Vc0,0,shawn
Jodbdj52Vc0,1,mendes
Jodbdj52Vc0,2,the
Jodbdj52Vc0,3,stshow
Jodbdj52Vc0,4,james
Jodbdj52Vc0,5,corden
JpR_JaVguBk,0,cantina
JpR_JaVguBk,1,band
JpvC3j9Qxus,0,mebrelleast
JpvC3j9Qxus,1,monique
JpvC3j9Qxus,2,interview
JpvC3j9Qxus,3,revolt
JqA6TZW9-0w,0,day
JqA6TZW9-0w,1,5
JtIY1Naxg0M,0,pnil
JtIY1Naxg0M,1,25
JwivtxQEmc8,0,thejim
JwivtxQEmc8,1,jefferies
JwivtxQEmc8,2,pitt
JwivtxQEmc8,3,brad
JwivtxQEmc8,4,show
K0GRBMSCIK4,0,vort
K0GRBMSCIK4,1,ever
K0GRBMSCIK4,2,notice
K0GRBMSCIK4,3,how
K0GRBMSCIK4,4,cardi
K0GRBMSCIK4,5,bis
K0GRBMSCIK4,6,isq
K0GRBMSCIK4,7,long
K0GRBMSCIK4,8,tongue
K0GRBMSCIK4,9,not
K0GRBMSCIK4,10,unternshowording
K0GRBMSCIK4,11,cg
K5xERXE7pxI,0,vevo
K5xERXE7pxI,1,kenorick
K6xwB8Kkce0,0,vevo
KDPG0YEsD5Q,0,facts
KDPG0YEsD5Q,1,50
KDPG0YEsD5Q,2,po
KDPG0YEsD5Q,3,about
KDPG0YEsD5Q,4,me
KDPG0YEsD5Q,5,from
KDPG0YEsD5Q,6,the
KDPG0YEsD5Q,7,riverdale
KDPG0YEsD5Q,8,set
KDPG0YEsD5Q,9,50
KDPG0YEsD5Q,10,ritercale
KFHru5tiDng,0,10773j
KFHru5tiDng,1,vulture
KFHru5tiDng,2,das
KFHru5tiDng,3,r
KFHru5tiDng,4,k
KI9e5T8X4DQ,0,about
KIEVOMxKWxc,0,boundal
KIEVOMxKWxc,1,break
KMmXvAncPqk,0,haul
KMmXvAncPqk,1,asos
KQRq9FZqNj0,0,vevo
KUUjtUP2CrE,0,vevo
KUaIX_3W7GA,0,greatest
KUaIX_3W7GA,1,every
KVw7fdB8gXM,0,vevo
KWXvMicCzm0,0,view
KWXvMicCzm0,1,dbc
KXRYlfjlFLk,0,you
KXRYlfjlFLk,1,compliment
KXRYlfjlFLk,2,butt
KXRYlfjlFLk,3,may
KXRYlfjlFLk,4,not
KXRYlfjlFLk,5,my
KXRYlfjlFLk,6,you
KXRYlfjlFLk,7,ho
KXRYlfjlFLk,8,call
KXRYlfjlFLk,9,me
KXRYlfjlFLk,10,stur
KXRYlfjlFLk,11,may
KXRYlfjlFLk,12,not
KXRYlfjlFLk,13,or
KXRYlfjlFLk,14,if
KXRYlfjlFLk,15,and
KXRYlfjlFLk,16,yourre
KXRYlfjlFLk,17,stoned
KXRYlfjlFLk,18,drunk
KXRYlfjlFLk,19,even
KXRYlfjlFLk,20,or
KXRYlfjlFLk,21,do
KXRYlfjlFLk,22,junk
KXRYlfjlFLk,23,not
KXRYlfjlFLk,24,expose
KXRYlfjlFLk,25,me
KXRYlfjlFLk,26,to
KXRYlfjlFLk,27,your
KXRYlfjlFLk,28,jimmy
KXRYlfjlFLk,29,ximmet
KXRYlfjlFLk,30,livei
KZ_eXk5t0r0,0,philicize
KZ_eXk5t0r0,1,illexium
KZ_eXk5t0r0,2,up
KZ_eXk5t0r0,3,give
KZ_eXk5t0r0,4,mine
KZ_eXk5t0r0,5,donnt
KZ_eXk5t0r0,6,on
KZ_eXk5t0r0,7,mako
KZ_eXk5t0r0,8,feat
Kap77SLzVyI,0,ad
Kap77SLzVyI,1,way
Kap77SLzVyI,2,shop
Kap77SLzVyI,3,new
Kap77SLzVyI,4,to
Kap77SLzVyI,5,lp
Kap77SLzVyI,6,o
Kbj2Zss-5GY,0,vevo
Kc6j1IAK19k,0,hbo
Kc6j1IAK19k,1,paterno
Kc6j1IAK19k,2,teaser
Kc6j1IAK19k,3,trailer
Kd1xVG6f2No,0,41
KfD8nLAeMDQ,0,best
KfD8nLAeMDQ,1,friend
KfD8nLAeMDQ,2,teaven
KfD8nLAeMDQ,3,from
KfD8nLAeMDQ,4,trailer
KgBWLAKxi-c,0,half
KgBWLAKxi-c,1,episode
KgBWLAKxi-c,2,134
KgBWLAKxi-c,3,in
KgBWLAKxi-c,4,the
KgBWLAKxi-c,5,and
KgBWLAKxi-c,6,bag
KgBWLAKxi-c,7,thor
KgBWLAKxi-c,8,not
KgBWLAKxi-c,9,marvel
KgBWLAKxi-c,10,studios
KgBWLAKxi-c,11,thor
KgBWLAKxi-c,12,ragnarok
KisKKE6zIk0,0,imbreakeast
KisKKE6zIk0,1,meek
KisKKE6zIk0,2,mill
KisKKE6zIk0,3,interview
KisKKE6zIk0,4,revolt
KisKKE6zIk0,5,a
KjHan6D3O3g,0,vevo
Kk4gQ3mVI4s,0,white
Kk4gQ3mVI4s,1,house
Kk4gQ3mVI4s,2,washi
Kk4gQ3mVI4s,3,bleadered
Kk4gQ3mVI4s,4,whoov
Klfho60budI,0,late
Klfho60budI,1,show
Klfho60budI,2,niecy
Klfho60budI,3,nash
Klfho60budI,4,stephen
Klfho60budI,5,colbert
KnQrvQep5Eg,0,moria
KnQrvQep5Eg,1,rocket
KnQrvQep5Eg,2,z
KopT-9VSZn4,0,615
KopT-9VSZn4,1,credits
KopT-9VSZn4,2,match
KopT-9VSZn4,3,earned
KopT-9VSZn4,4,this
KopT-9VSZn4,5,credits
KopT-9VSZn4,6,increasedi
Kpxn9nl02qg,0,the
Kpxn9nl02qg,1,lateshow
Kpxn9nl02qg,2,ja
Kpxn9nl02qg,3,mes
Kpxn9nl02qg,4,corden
KrxDhokzEv4,0,razer
Ks6I2rtI4ms,0,official
Ks6I2rtI4ms,1,1thek
KtqVezaUhkA,0,14
KtqVezaUhkA,1,driven
KweizHAroUU,0,marvel
KweizHAroUU,1,future
KweizHAroUU,2,fight
KweizHAroUU,3,lunasnow
KweizHAroUU,4,jan24
KweizHAroUU,5,2018
Kx90AspFmEA,0,what
Kx90AspFmEA,1,got
Kx90AspFmEA,2,i
Kx90AspFmEA,3,for
Kx90AspFmEA,4,christmas
KxywNVLAf5o,0,netflix
KxywNVLAf5o,1,trailer
KxywNVLAf5o,2,i
KzNK1-mH2Xw,0,lip
KzNK1-mH2Xw,1,sync
KzNK1-mH2Xw,2,preview
KzNK1-mH2Xw,3,battle
L0xKz5TsYb0,0,sports
L0xKz5TsYb0,1,vevo
L1TScBDOdwc,0,whatiwore
L1TScBDOdwc,1,it
L4KiF0gHpvU,0,drugs
L4KiF0gHpvU,1,cands
L4KiF0gHpvU,2,r
L4KiF0gHpvU,3,alltimelow
L6vhib5e4so,0,taking
L6vhib5e4so,1,instagram
L6vhib5e4so,2,photos
L6vhib5e4so,3,vlog
L7pElZJaB2w,0,super
L7pElZJaB2w,1,bowl
L7pElZJaB2w,2,spot
L7pElZJaB2w,3,tv
L7pElZJaB2w,4,hd
L8IYPnnsYJw,0,news
L8IYPnnsYJw,1,abc
L9FA9U4s3Tg,0,joshgroban
L9FA9U4s3Tg,1,granted
L9hwGZFPSmw,0,half
L9hwGZFPSmw,1,inthe
L9hwGZFPSmw,2,bag
L9hwGZFPSmw,3,episode
L9hwGZFPSmw,4,137
L9hwGZFPSmw,5,star
L9hwGZFPSmw,6,wars
L9hwGZFPSmw,7,last
L9hwGZFPSmw,8,the
L9hwGZFPSmw,9,last
L9hwGZFPSmw,10,jedi
L9hwGZFPSmw,11,review
L99Bi097wak,0,street
L99Bi097wak,1,high
L99Bi097wak,2,faves
L424fq8RICQ,0,seculate
LAQRtjvtQRo,0,snl
LF32cBrUAy8,0,goi
LF32cBrUAy8,1,here
LF32cBrUAy8,2,we
LF32cBrUAy8,3,heibarbarga
LF-1zy8VII4,0,live
LF-1zy8VII4,1,lounge
LFhT6H6pRWg,0,dc
LFxjwBfFIiY,0,dream
LFxjwBfFIiY,1,catcher
LHDHdyB0A5o,0,f
LHDHdyB0A5o,1,strip
LHDHdyB0A5o,2,4ffr
LHUKKrcXfJs,0,churches
LHUKKrcXfJs,1,getout
LHUKKrcXfJs,2,vevo
LJjsm6CVsG8,0,wsha
LJjsm6CVsG8,1,exclusive
LMCuKltaY3M,0,elbow
LMCuKltaY3M,1,the
LMCuKltaY3M,2,best
LMCuKltaY3M,3,of
LO0FwPXJbi0,0,of
LO0FwPXJbi0,1,standing
LO0FwPXJbi0,2,a
LO0FwPXJbi0,3,c
LO0FwPXJbi0,4,of
LPBPma9YJnE,0,i
LPTlvQ1Zet0,0,vevo
LPsRp7uUXUk,0,gender
LPsRp7uUXUk,1,wars
L_SyKf-ETlY,0,ln
L_SyKf-ETlY,1,our
L_SyKf-ETlY,2,is
L_SyKf-ETlY,3,enough
L_u97PqWX6g,0,vevo
LctCTZKdO18,0,knightfall
LctCTZKdO18,1,new
LctCTZKdO18,2,drama
LctCTZKdO18,3,series
LctCTZKdO18,4,december
LctCTZKdO18,5,1079c
LctCTZKdO18,6,6
LeWtF5y9-6Q,0,old
LeWtF5y9-6Q,1,movies
LeWtF5y9-6Q,2,used
LeWtF5y9-6Q,3,shoot
LeWtF5y9-6Q,4,to
LeWtF5y9-6Q,5,real
LeWtF5y9-6Q,6,bullets
LeWtF5y9-6Q,7,at
LeWtF5y9-6Q,8,people
LeWtF5y9-6Q,9,cracked
Lj6Y6JCu-l4,0,middle
Lj6Y6JCu-l4,1,the
Lj6Y6JCu-l4,2,in
Lj6Y6JCu-l4,3,vevo
LjUXm0Zy_dk,0,rbw
LjUXm0Zy_dk,1,official
LtqHnoHMQOY,0,watch
LtqHnoHMQOY,1,after
LtqHnoHMQOY,2,what
