video_id,word_id,ocr_text,bbox
BVRvrvCQdmg,2,tl,"[[250, 82], [349, 146]]"
bVU-MmJZFFA,0,man,"[[169, 88], [316, 143]]"
bVU-MmJZFFA,1,ofthe,"[[136, 156], [345, 208]]"
bVU-MmJZFFA,2,woods,"[[126, 217], [359, 274]]"
bVU-MmJZFFA,3,vevo,"[[12, 278], [102, 305]]"
bwi9BNyKTcU,0,smackloo,"[[12, 253], [153, 284]]"
bwi9BNyKTcU,1,live,"[[93, 280], [173, 304]]"
BWX1ygwYzWc,0,roundtable,"[[28, 230], [331, 286]]"
BWX1ygwYzWc,1,lives,"[[340, 233], [453, 286]]"
BWX1ygwYzWc,2,11111712017,"[[44, 294], [140, 314]]"
BWX1ygwYzWc,3,108,"[[185, 294], [218, 313]]"
BWX1ygwYzWc,4,edmund,"[[250, 294], [334, 314]]"
BWX1ygwYzWc,5,mcmillen,"[[338, 294], [437, 314]]"
BWX1ygwYzWc,6,ep,"[[154, 296], [184, 313]]"
BWX1ygwYzWc,7,ft,"[[221, 296], [248, 313]]"
bxDX-nywiTc,0,bob,"[[406, 56], [474, 81]]"
bxDX-nywiTc,1,lets,"[[18, 66], [97, 106]]"
bxDX-nywiTc,2,talk,"[[97, 66], [177, 105]]"
bxDX-nywiTc,3,about,"[[176, 66], [282, 105]]"
bxDX-nywiTc,4,wetrust,"[[408, 78], [474, 90]]"
bxDX-nywiTc,5,luke,"[[18, 110], [286, 232]]"
bxDX-nywiTc,6,skywalker,"[[17, 235], [283, 290]]"
bye513KciIk,0,vvoicetopio,"[[384, 283], [458, 305]]"
BYF2tfdD1fA,0,trailer,"[[5, 213], [165, 245]]"
BYF2tfdD1fA,1,hd,"[[21, 257], [78, 288]]"
BYG1qf3XJNM,0,late,"[[44, 242], [102, 261]]"
BYG1qf3XJNM,1,seth,"[[101, 249], [161, 268]]"
BYG1qf3XJNM,2,night,"[[21, 260], [93, 278]]"
BYG1qf3XJNM,3,meyers,"[[96, 265], [185, 285]]"
ByucbuSe958,0,sza,"[[224, 72], [254, 85]]"
ByucbuSe958,1,calvin,"[[179, 95], [238, 109]]"
ByucbuSe958,2,harris,"[[240, 96], [298, 109]]"
ByucbuSe958,3,the,"[[200, 114], [221, 128]]"
ByucbuSe958,4,weekend,"[[222, 114], [279, 127]]"
ByucbuSe958,5,thunk,"[[202, 132], [226, 141]]"
ByucbuSe958,6,way,"[[228, 133], [246, 141]]"
ByucbuSe958,7,remixy,"[[248, 133], [278, 141]]"
ByucbuSe958,8,vevo,"[[12, 277], [103, 306]]"
bYXM3uz1bjM,0,vevo,"[[12, 278], [102, 305]]"
BZt0qjTWNhw,0,breaking,"[[104, 264], [189, 277]]"
BZt0qjTWNhw,1,new,"[[192, 265], [228, 277]]"
BZt0qjTWNhw,2,8123,"[[362, 276], [392, 288]]"
BZt0qjTWNhw,3,cat,"[[89, 277], [132, 296]]"
BZt0qjTWNhw,4,laser,"[[233, 277], [302, 297]]"
BZt0qjTWNhw,5,catches,"[[134, 278], [230, 297]]"
BZt0qjTWNhw,6,abc,"[[408, 282], [430, 293]]"
BZt0qjTWNhw,7,57,"[[362, 288], [380, 300]]"
BZt0qjTWNhw,8,scientists,"[[124, 300], [197, 313]]"
BZt0qjTWNhw,9,are,"[[197, 301], [224, 313]]"
BZt0qjTWNhw,10,amazed,"[[226, 301], [277, 313]]"
BZt0qjTWNhw,11,modimonicancition,"[[361, 305], [443, 310]]"
Bzu4G8uZs-4,0,vevo,"[[12, 277], [102, 305]]"
BZyUEu1osf8,0,dt,"[[20, 257], [74, 290]]"
BZyUEu1osf8,1,exclusive,"[[86, 262], [232, 286]]"
BZyUEu1osf8,2,ev,"[[272, 284], [296, 301]]"
bzzk0R14HD4,0,sup,"[[113, 41], [164, 65]]"
bzzk0R14HD4,1,ro,"[[195, 54], [225, 73]]"
bzzk0R14HD4,2,hust,"[[397, 220], [437, 234]]"
bzzk0R14HD4,3,honi,"[[65, 289], [142, 318]]"
b_aLROw98NA,0,bbc,"[[34, 226], [88, 245]]"
b_aLROw98NA,1,news,"[[29, 246], [94, 266]]"
b_lULj6v804,0,ewis,"[[351, 145], [408, 174]]"
b_lULj6v804,1,yankees,"[[0, 201], [106, 224]]"
b_lULj6v804,2,red,"[[110, 201], [158, 221]]"
b_lULj6v804,3,sox,"[[161, 201], [209, 221]]"
b_lULj6v804,4,get,"[[212, 201], [258, 221]]"
b_lULj6v804,5,into,"[[260, 201], [314, 221]]"
b_lULj6v804,6,brawl,"[[317, 201], [397, 221]]"
C0Uv23ELQMQ,0,loose,"[[12, 216], [147, 255]]"
C0Uv23ELQMQ,1,women,"[[39, 256], [268, 308]]"
c1cvDqM_CMg,0,sche,"[[116, 43], [227, 110]]"
c1cvDqM_CMg,1,abc,"[[246, 103], [275, 121]]"
c1cvDqM_CMg,2,def,"[[201, 105], [227, 123]]"
c1cvDqM_CMg,3,2,"[[254, 118], [264, 128]]"
c1cvDqM_CMg,4,the,"[[212, 208], [232, 216]]"
c1cvDqM_CMg,5,dream,"[[233, 208], [269, 217]]"
c1cvDqM_CMg,6,a,"[[148, 212], [156, 232]]"
c1cvDqM_CMg,7,o,"[[152, 232], [160, 240]]"
c1cvDqM_CMg,8,8,"[[218, 276], [226, 285]]"
c1cvDqM_CMg,9,tuv,"[[209, 285], [232, 296]]"
C2-Fm2vpEKA,0,cupcakes,"[[249, 153], [423, 250]]"
C2-Fm2vpEKA,1,rainbow,"[[87, 187], [254, 276]]"
c47kn_Y4y8A,0,wired,"[[17, 258], [88, 276]]"
c47kn_Y4y8A,1,obsessed,"[[16, 277], [188, 302]]"
C59j0Rmucss,0,snl,"[[28, 72], [144, 168]]"
C59j0Rmucss,1,vevo,"[[12, 278], [102, 305]]"
c5E9Rns3HOo,0,single,"[[16, 168], [147, 193]]"
c5E9Rns3HOo,1,nes,"[[388, 168], [456, 193]]"
c5E9Rns3HOo,2,on,"[[165, 169], [220, 194]]"
c5E9Rns3HOo,3,valent,"[[234, 169], [372, 194]]"
c5_LROaHGtw,0,bts,"[[376, 58], [409, 76]]"
c5_LROaHGtw,1,episode,"[[408, 60], [466, 76]]"
c5_LROaHGtw,2,tern,"[[220, 256], [292, 279]]"
c5_LROaHGtw,3,do,"[[197, 276], [220, 288]]"
c5_LROaHGtw,4,companamenally,"[[269, 276], [386, 289]]"
c7gO55FhKUQ,0,christmas,"[[212, 54], [261, 64]]"
c7gO55FhKUQ,1,miracle,"[[262, 54], [305, 64]]"
c7gO55FhKUQ,2,ii,"[[165, 56], [178, 64]]"
c7gO55FhKUQ,3,hms,"[[182, 56], [197, 64]]"
c7gO55FhKUQ,4,been,"[[201, 57], [234, 73]]"
c7gO55FhKUQ,5,one,"[[236, 64], [258, 73]]"
c7gO55FhKUQ,6,we,"[[166, 65], [181, 73]]"
c7gO55FhKUQ,7,had,"[[182, 65], [198, 73]]"
c7gO55FhKUQ,8,we,"[[258, 65], [272, 73]]"
c7gO55FhKUQ,9,melded,"[[272, 65], [308, 73]]"
c7gO55FhKUQ,10,by,"[[116, 138], [130, 182]]"
c7gO55FhKUQ,11,pauls,"[[128, 273], [153, 282]]"
c7gO55FhKUQ,12,thoughts,"[[154, 273], [198, 282]]"
c7gO55FhKUQ,13,became,"[[200, 273], [234, 282]]"
c7gO55FhKUQ,14,mine,"[[235, 272], [261, 284]]"
c7gO55FhKUQ,15,and,"[[262, 273], [281, 282]]"
c7gO55FhKUQ,16,mine,"[[284, 273], [308, 282]]"
c7gO55FhKUQ,17,became,"[[310, 273], [346, 284]]"
c7gO55FhKUQ,18,lies,"[[158, 284], [181, 293]]"
c7gO55FhKUQ,19,had,"[[182, 284], [201, 293]]"
c7gO55FhKUQ,20,his,"[[130, 285], [150, 294]]"
c7gO55FhKUQ,21,gathe,"[[204, 285], [232, 293]]"
c7gO55FhKUQ,22,red,"[[232, 285], [246, 293]]"
c7gO55FhKUQ,23,feed,"[[262, 285], [286, 294]]"
c7gO55FhKUQ,24,on,"[[286, 285], [301, 293]]"
c7gO55FhKUQ,25,to,"[[248, 286], [261, 293]]"
c7gO55FhKUQ,26,all,"[[302, 286], [320, 294]]"
c7gO55FhKUQ,27,the,"[[322, 286], [341, 294]]"
c7gO55FhKUQ,28,beauty,"[[129, 296], [164, 305]]"
c7gO55FhKUQ,29,of,"[[165, 296], [176, 305]]"
c7gO55FhKUQ,30,christmas,"[[177, 296], [222, 305]]"
c7gO55FhKUQ,31,that,"[[222, 297], [242, 305]]"
c7gO55FhKUQ,32,seeped,"[[242, 297], [272, 305]]"
c7gO55FhKUQ,33,from,"[[273, 297], [297, 306]]"
c7gO55FhKUQ,34,our,"[[298, 297], [316, 306]]"
c7gO55FhKUQ,35,pores,"[[316, 297], [346, 306]]"
C8dfiDeJeDU,0,the,"[[90, 48], [169, 89]]"
C8dfiDeJeDU,1,containst,"[[296, 50], [385, 72]]"
C8dfiDeJeDU,2,soy,"[[382, 47], [427, 77]]"
C8dfiDeJeDU,3,actual,"[[23, 104], [240, 157]]"
C8dfiDeJeDU,4,truth,"[[38, 173], [217, 221]]"
C8dfiDeJeDU,5,about,"[[66, 234], [192, 274]]"
C8dfiDeJeDU,6,truth,"[[56, 281], [114, 304]]"
C8dfiDeJeDU,7,the,"[[6, 282], [50, 304]]"
C8dfiDeJeDU,8,about,"[[120, 282], [188, 304]]"
C8dfiDeJeDU,9,soy,"[[188, 279], [237, 309]]"
C8dfiDeJeDU,10,boys,"[[240, 281], [298, 309]]"
c8ngetsBSGk,0,news,"[[6, 89], [68, 110]]"
C9vVz7j-zV4,0,bbc,"[[34, 228], [88, 245]]"
C9vVz7j-zV4,1,news,"[[29, 248], [94, 266]]"
ca3eYxZedD4,0,ean,"[[248, 162], [378, 193]]"
ca3eYxZedD4,1,the,"[[168, 236], [236, 258]]"
ca3eYxZedD4,2,ride,"[[246, 234], [338, 259]]"
caCdf94Blfw,0,90scars,"[[94, 117], [383, 205]]"
caCdf94Blfw,1,inations,"[[214, 213], [312, 228]]"
caCdf94Blfw,2,nom,"[[168, 214], [214, 228]]"
CaE0JD1X12g,0,honest,"[[262, 117], [468, 168]]"
CaE0JD1X12g,1,trailers,"[[272, 169], [452, 204]]"
caIFNg_JRL4,0,hbo,"[[401, 54], [472, 88]]"
caIFNg_JRL4,1,williams,"[[49, 264], [109, 282]]"
caIFNg_JRL4,2,come,"[[109, 264], [145, 282]]"
caIFNg_JRL4,3,inside,"[[142, 264], [181, 282]]"
caIFNg_JRL4,4,robin,"[[12, 265], [52, 282]]"
caIFNg_JRL4,5,my,"[[181, 265], [201, 282]]"
caIFNg_JRL4,6,mind,"[[202, 265], [233, 281]]"
caIFNg_JRL4,7,official,"[[12, 283], [125, 312]]"
caIFNg_JRL4,8,trailer,"[[130, 286], [233, 308]]"
CbCVIrOK2qM,0,raw,"[[11, 252], [144, 299]]"
CCPX4EYrskw,0,mumdays,"[[14, 246], [470, 312]]"
Cd8UxUlqaZ8,0,official,"[[64, 272], [174, 306]]"
Cd8UxUlqaZ8,1,1thek,"[[6, 297], [54, 313]]"
cdO78z5_jhQ,0,talk,"[[242, 161], [421, 229]]"
cdO78z5_jhQ,1,gurl,"[[63, 166], [224, 218]]"
cdO78z5_jhQ,2,kah,"[[359, 203], [432, 250]]"
cdO78z5_jhQ,3,with,"[[134, 222], [193, 242]]"
cdO78z5_jhQ,4,tasha,"[[196, 222], [270, 242]]"
cdO78z5_jhQ,5,green,"[[274, 222], [349, 242]]"
CE7SkcoyVAI,0,good,"[[10, 51], [166, 156]]"
CE7SkcoyVAI,1,writing,"[[8, 145], [206, 250]]"
ceyU5UBumLU,0,lozenting,"[[355, 92], [385, 100]]"
ceyU5UBumLU,1,euthore,"[[447, 100], [470, 109]]"
CFMRJSPDr2k,0,president,"[[315, 218], [469, 244]]"
CFMRJSPDr2k,1,everyone,"[[168, 220], [313, 248]]"
CFMRJSPDr2k,2,how,"[[99, 223], [167, 249]]"
CFMRJSPDr2k,3,weird,"[[8, 226], [97, 249]]"
CFMRJSPDr2k,4,crimes,"[[330, 243], [438, 269]]"
CFMRJSPDr2k,5,does,"[[254, 246], [328, 270]]"
CFMRJSPDr2k,6,knows,"[[146, 248], [252, 272]]"
CFMRJSPDr2k,7,trump,"[[44, 249], [144, 275]]"
CFMRJSPDr2k,8,cracked,"[[1, 286], [100, 313]]"
CFwXUarN-wg,0,2018,"[[88, 252], [211, 307]]"
CFwXUarN-wg,1,coals,"[[218, 253], [388, 306]]"
CfyMD5rSK50,0,the,"[[25, 220], [125, 268]]"
CfyMD5rSK50,1,suck,"[[322, 221], [457, 268]]"
CfyMD5rSK50,2,oscars,"[[136, 222], [316, 270]]"
CfyMD5rSK50,3,mothers,"[[168, 272], [310, 297]]"
CfyMD5rSK50,4,basement,"[[195, 297], [283, 312]]"
CG9yQ8PXf6o,0,proscy,"[[210, 168], [387, 240]]"
CG9yQ8PXf6o,1,and,"[[89, 178], [182, 242]]"
CG9yQ8PXf6o,2,undernied,"[[168, 236], [312, 281]]"
cHB_s970Uyw,0,herpson,"[[292, 154], [349, 177]]"
cHB_s970Uyw,1,harry,"[[254, 162], [299, 194]]"
cHB_s970Uyw,2,school,"[[291, 165], [343, 187]]"
cHB_s970Uyw,3,hhhs,"[[373, 202], [422, 216]]"
cHB_s970Uyw,4,tasj,"[[34, 242], [109, 285]]"
chjObfl72xQ,0,solggy,"[[54, 188], [89, 214]]"
chjObfl72xQ,1,rollin,"[[276, 189], [470, 244]]"
chjObfl72xQ,2,the,"[[28, 202], [49, 217]]"
chjObfl72xQ,3,halped,"[[7, 200], [99, 254]]"
chjObfl72xQ,4,quilials,"[[66, 254], [292, 306]]"
chjObfl72xQ,5,utoi,"[[308, 256], [417, 305]]"
CHXD9k19q1Y,0,vevo,"[[12, 278], [102, 305]]"
ciaSosapI5Q,0,securgrean,"[[6, 302], [57, 313]]"
cIQKKzZtWwQ,0,vevo,"[[12, 278], [102, 305]]"
cIriwVhRPVA,0,vevo,"[[12, 277], [102, 305]]"
cJ1zhq3yNBM,0,cq,"[[20, 245], [117, 298]]"
CjjQ-T2n8S0,0,sean,"[[109, 264], [158, 284]]"
CjjQ-T2n8S0,1,your,"[[273, 262], [326, 287]]"
CjjQ-T2n8S0,2,thoughtsk,"[[326, 264], [433, 286]]"
CjjQ-T2n8S0,3,penny,"[[160, 264], [231, 287]]"
CjjQ-T2n8S0,4,for,"[[233, 265], [272, 284]]"
cJzOUbYrQiY,0,get,"[[245, 195], [270, 207]]"
cJzOUbYrQiY,1,tin,"[[236, 206], [269, 218]]"
cJzOUbYrQiY,2,5soss,"[[94, 216], [292, 260]]"
cJzOUbYrQiY,3,v1,"[[313, 220], [369, 260]]"
cJzOUbYrQiY,4,europe,"[[153, 268], [248, 288]]"
cJzOUbYrQiY,5,part,"[[251, 266], [311, 289]]"
cJzOUbYrQiY,6,1,"[[314, 270], [324, 286]]"
cKIXdtntMac,0,sardonicast,"[[54, 139], [418, 218]]"
cL5oCP0VIEI,0,top,"[[33, 48], [114, 90]]"
cL5oCP0VIEI,1,10,"[[120, 49], [177, 89]]"
cL5oCP0VIEI,2,reasons,"[[186, 50], [357, 89]]"
cL5oCP0VIEI,3,why,"[[364, 49], [454, 88]]"
cL5oCP0VIEI,4,last,"[[277, 237], [330, 258]]"
cL5oCP0VIEI,5,star,"[[90, 238], [150, 261]]"
cL5oCP0VIEI,6,wars,"[[154, 238], [222, 258]]"
cL5oCP0VIEI,7,the,"[[226, 238], [274, 261]]"
cL5oCP0VIEI,8,jedi,"[[333, 238], [390, 262]]"
cL5oCP0VIEI,9,made,"[[52, 261], [184, 308]]"
cL5oCP0VIEI,10,me,"[[196, 261], [273, 308]]"
cL5oCP0VIEI,11,angry,"[[280, 262], [448, 309]]"
clIvdBfCHOE,0,marriage,"[[238, 64], [450, 116]]"
clIvdBfCHOE,1,q8a,"[[337, 118], [448, 160]]"
cm1_NPyNRvw,0,watch,"[[204, 137], [257, 172]]"
cm1_NPyNRvw,1,me,"[[260, 140], [285, 169]]"
cm1_NPyNRvw,2,wednesdaye,"[[198, 190], [293, 224]]"
cm1_NPyNRvw,3,6,"[[293, 216], [306, 228]]"
cm1_NPyNRvw,4,i,"[[256, 223], [300, 253]]"
cm1_NPyNRvw,5,21,"[[205, 232], [234, 251]]"
cM7HHCI1EPc,0,isseaof,"[[34, 94], [209, 133]]"
cM7HHCI1EPc,1,thieves,"[[38, 136], [206, 177]]"
cM7HHCI1EPc,2,the,"[[36, 178], [104, 221]]"
cM7HHCI1EPc,3,new,"[[102, 178], [208, 220]]"
cM7HHCI1EPc,4,mants,"[[71, 220], [147, 260]]"
cM7HHCI1EPc,5,sky2,"[[145, 221], [208, 258]]"
cM7HHCI1EPc,6,no,"[[37, 224], [73, 260]]"
cmc8q2dcIMs,0,icon,"[[39, 121], [443, 245]]"
cmc8q2dcIMs,1,vevo,"[[12, 277], [102, 305]]"
cMD63TwzB1o,0,vevo,"[[12, 278], [102, 305]]"
CmO2143BzYA,0,jimmy,"[[40, 205], [105, 230]]"
CmO2143BzYA,1,sunmet,"[[9, 209], [177, 301]]"
CmO2143BzYA,2,livei,"[[109, 270], [165, 289]]"
CMzzImAolMc,0,rk,"[[139, 85], [199, 127]]"
CMzzImAolMc,1,prima,"[[372, 205], [479, 239]]"
CMzzImAolMc,2,whyop,"[[236, 239], [400, 295]]"
CMzzImAolMc,3,primark,"[[36, 242], [212, 296]]"
CMzzImAolMc,4,amazing,"[[401, 254], [442, 273]]"
CMzzImAolMc,5,fashi,"[[442, 256], [480, 276]]"
CMzzImAolMc,6,amazing,"[[410, 269], [458, 292]]"
CMzzImAolMc,7,pril,"[[456, 276], [480, 298]]"
CoAiBdkXFBA,0,training,"[[109, 242], [279, 274]]"
CoAiBdkXFBA,1,session,"[[285, 242], [440, 274]]"
CoAiBdkXFBA,2,mbargachelsea,"[[108, 276], [404, 313]]"
cOaRPJQXFG4,0,sting,"[[133, 54], [218, 98]]"
cOaRPJQXFG4,1,kshaggy,"[[221, 55], [345, 98]]"
cOaRPJQXFG4,2,donmake,"[[216, 102], [283, 133]]"
cOaRPJQXFG4,3,i,"[[8, 124], [42, 160]]"
cOaRPJQXFG4,4,me,"[[228, 125], [253, 144]]"
cOaRPJQXFG4,5,wait,"[[256, 132], [296, 149]]"
CofZ7xjGyI8,0,p,"[[209, 128], [284, 244]]"
cokpaG9SyiE,0,tromclancy,"[[21, 62], [84, 72]]"
cokpaG9SyiE,1,ghostrecon,"[[20, 70], [168, 93]]"
cokpaG9SyiE,2,predator,"[[12, 234], [146, 269]]"
cokpaG9SyiE,3,special,"[[12, 269], [120, 304]]"
cokpaG9SyiE,4,event,"[[125, 269], [209, 302]]"
cosN6ilQ5u0,0,pregnant,"[[297, 260], [422, 285]]"
cosN6ilQ5u0,1,again2i,"[[320, 289], [402, 309]]"
cpB-tg6eK3k,0,hollywood,"[[44, 200], [216, 260]]"
cpB-tg6eK3k,1,the,"[[21, 220], [50, 245]]"
cpB-tg6eK3k,2,beatdown,"[[15, 252], [220, 299]]"
cpvoCLX8agc,0,f,"[[325, 37], [346, 57]]"
cpvoCLX8agc,1,tempo,"[[350, 37], [428, 62]]"
cpvoCLX8agc,2,444b,"[[350, 66], [418, 90]]"
cpvoCLX8agc,3,brasil,"[[60, 246], [163, 293]]"
cpvoCLX8agc,4,inglaterra,"[[64, 290], [240, 322]]"
CpXaNIT8P5I,0,elie,"[[205, 210], [221, 220]]"
CPy0-J6pxKI,0,pineapple,"[[80, 161], [405, 208]]"
cQp_C_Zrc3U,0,the,"[[44, 70], [61, 78]]"
CR9zYgr84QY,0,greaka,"[[384, 58], [480, 121]]"
crjugtkXZN4,0,vevo,"[[12, 277], [102, 305]]"
CrUETaziY_0,0,double,"[[61, 78], [113, 93]]"
CrUETaziY_0,1,toasted,"[[33, 95], [143, 126]]"
CrUETaziY_0,2,can,"[[117, 128], [136, 134]]"
Cr_mEzG5JHY,0,mostacked,"[[251, 103], [338, 129]]"
Cr_mEzG5JHY,1,nirvana,"[[141, 108], [208, 124]]"
Cr_mEzG5JHY,2,demo,"[[209, 109], [246, 122]]"
Cr_mEzG5JHY,3,c90,"[[256, 200], [304, 221]]"
Cr_mEzG5JHY,4,mexell,"[[148, 201], [225, 226]]"
csCCdQLqcVY,0,a,"[[32, 176], [49, 194]]"
csCCdQLqcVY,1,p,"[[61, 192], [73, 206]]"
csCCdQLqcVY,2,a,"[[32, 202], [46, 245]]"
csCCdQLqcVY,3,i,"[[61, 220], [72, 234]]"
csCCdQLqcVY,4,sohot,"[[255, 218], [459, 305]]"
csCCdQLqcVY,5,n,"[[60, 245], [74, 262]]"
csCCdQLqcVY,6,k,"[[60, 273], [74, 289]]"
CSDHM6iuogI,0,crew,"[[44, 166], [110, 192]]"
CSDHM6iuogI,1,capsule,"[[117, 166], [224, 193]]"
CSDHM6iuogI,2,first,"[[277, 166], [346, 193]]"
CSDHM6iuogI,3,flight,"[[352, 166], [438, 192]]"
CSDHM6iuogI,4,20,"[[230, 168], [270, 192]]"
ctmgkGEOKI4,0,the,"[[161, 92], [190, 104]]"
ctmgkGEOKI4,1,white,"[[194, 92], [241, 104]]"
ctmgkGEOKI4,2,house,"[[245, 93], [294, 105]]"
ctmgkGEOKI4,3,on,"[[244, 110], [257, 116]]"
ctmgkGEOKI4,4,the,"[[204, 264], [225, 272]]"
ctmgkGEOKI4,5,white,"[[228, 264], [262, 273]]"
ctmgkGEOKI4,6,house,"[[264, 262], [301, 273]]"
ctmgkGEOKI4,7,washington,"[[226, 274], [278, 282]]"
Ct_lrDNvxoA,0,rapid,"[[20, 205], [56, 216]]"
Ct_lrDNvxoA,1,trailer,"[[54, 205], [101, 217]]"
Ct_lrDNvxoA,2,trailer,"[[21, 217], [181, 249]]"
Ct_lrDNvxoA,3,hd,"[[34, 258], [82, 285]]"
cUtYh_ZUjqc,0,british,"[[9, 54], [73, 69]]"
cUtYh_ZUjqc,1,i,"[[9, 78], [74, 304]]"
CvAQpSdcvno,0,story,"[[230, 262], [328, 293]]"
CvAQpSdcvno,1,great,"[[69, 264], [169, 293]]"
CvAQpSdcvno,2,big,"[[170, 264], [226, 292]]"
cVdnrt6HCh0,0,stan,"[[238, 230], [335, 285]]"
cVx9EFK3DWE,0,pretty,"[[205, 202], [331, 267]]"
cVx9EFK3DWE,1,feel,"[[164, 232], [213, 268]]"
cVx9EFK3DWE,2,official,"[[119, 273], [239, 298]]"
cVx9EFK3DWE,3,trailer,"[[246, 273], [360, 298]]"
cWGWYAhLuAQ,0,syd,"[[-10, 46], [280, 219]]"
CWrjDoEBQsw,0,roast,"[[237, 76], [365, 133]]"
CWrjDoEBQsw,1,ham,"[[369, 76], [459, 133]]"
CWrjDoEBQsw,2,cake,"[[298, 136], [400, 190]]"
CWSYOdxx8Tg,0,umbro,"[[121, 264], [177, 276]]"
cWy8jWXhdnA,0,set,"[[0, 48], [35, 65]]"
cWy8jWXhdnA,1,off,"[[45, 57], [72, 73]]"
cWy8jWXhdnA,2,loog,"[[9, 68], [36, 82]]"
cWy8jWXhdnA,3,duss,"[[39, 72], [72, 92]]"
cWy8jWXhdnA,4,a,"[[73, 80], [86, 94]]"
cWy8jWXhdnA,5,to,"[[0, 85], [29, 101]]"
cWy8jWXhdnA,6,somethed,"[[5, 103], [82, 125]]"
cWy8jWXhdnA,7,my,"[[412, 136], [453, 150]]"
cWy8jWXhdnA,8,thor,"[[386, 153], [458, 172]]"
CX11yw6YL1w,0,vevo,"[[12, 278], [102, 305]]"
Cy44KlXh6Co,0,vevo,"[[12, 278], [102, 305]]"
CYebJBcLZHA,0,ed,"[[0, 158], [173, 244]]"
CYebJBcLZHA,1,rist,"[[310, 158], [467, 252]]"
CyzEtbG-sxY,0,pledis,"[[28, 228], [106, 254]]"
CyzEtbG-sxY,1,enter,"[[30, 254], [60, 261]]"
CyzEtbG-sxY,2,xmment,"[[74, 254], [104, 260]]"
CyzEtbG-sxY,3,official,"[[28, 261], [106, 284]]"
CziHrYYSyPc,0,ision,"[[134, 154], [185, 182]]"
CziHrYYSyPc,1,euro,"[[65, 164], [117, 192]]"
CziHrYYSyPc,2,contest,"[[119, 182], [167, 197]]"
CziHrYYSyPc,3,song,"[[88, 187], [118, 200]]"
CziHrYYSyPc,4,disbon2018,"[[101, 192], [155, 207]]"
CziHrYYSyPc,5,official,"[[64, 209], [182, 239]]"
CziHrYYSyPc,6,video,"[[185, 217], [262, 244]]"
CziHrYYSyPc,7,israel,"[[73, 234], [163, 259]]"
CZkUNPBlJIQ,0,adam,"[[21, 65], [193, 133]]"
CZkUNPBlJIQ,1,levine,"[[21, 136], [238, 201]]"
CZkUNPBlJIQ,2,these,"[[26, 245], [72, 257]]"
CZkUNPBlJIQ,3,teshow,"[[25, 258], [76, 272]]"
CZkUNPBlJIQ,4,jjames,"[[28, 272], [74, 282]]"
CZkUNPBlJIQ,5,corden,"[[25, 282], [76, 294]]"
CzmIrPvIzxk,0,honest,"[[226, 117], [470, 177]]"
CzmIrPvIzxk,1,trailers,"[[236, 180], [453, 222]]"
C_ijc7A5oAc,0,vevo,"[[11, 276], [103, 306]]"
D0aAYfRBVik,0,awasson,"[[77, 177], [192, 206]]"
D0aAYfRBVik,1,vevo,"[[13, 278], [102, 305]]"
D18e8aU-UWs,0,vevo,"[[12, 278], [102, 305]]"
d1D1SJ-KqaQ,0,official,"[[80, 284], [169, 304]]"
d1hs-JI_yBE,0,yota,"[[0, 181], [25, 190]]"
d1hs-JI_yBE,1,bep,"[[406, 197], [430, 212]]"
d1hs-JI_yBE,2,bryant,"[[109, 201], [145, 214]]"
d1hs-JI_yBE,3,bryant,"[[320, 200], [356, 216]]"
d1hs-JI_yBE,4,24,"[[317, 218], [360, 253]]"
d1hs-JI_yBE,5,8,"[[116, 222], [136, 246]]"
d1hs-JI_yBE,6,pery,"[[408, 252], [433, 262]]"
D2mjQP8cmYA,0,trailer,"[[30, 198], [205, 233]]"
D2mjQP8cmYA,1,hd,"[[82, 250], [146, 284]]"
d3h_uD-5d7A,0,isest,"[[1, 106], [136, 180]]"
d3h_uD-5d7A,1,2677,"[[351, 136], [466, 197]]"
d3h_uD-5d7A,2,a,"[[41, 196], [62, 249]]"
d3h_uD-5d7A,3,i,"[[14, 201], [41, 238]]"
d3h_uD-5d7A,4,giliani,"[[257, 279], [298, 307]]"
d3h_uD-5d7A,5,crea,"[[342, 281], [362, 301]]"
d3h_uD-5d7A,6,bum,"[[320, 285], [345, 305]]"
d3h_uD-5d7A,7,bum,"[[294, 286], [320, 305]]"
d4a9KApRUks,0,minneapolis,"[[220, 49], [466, 85]]"
d4a9KApRUks,1,the,"[[120, 53], [210, 85]]"
d4a9KApRUks,2,miracle,"[[213, 86], [456, 134]]"
d4a9KApRUks,3,nfl,"[[9, 260], [58, 293]]"
d6awT91VKUw,0,jare,"[[417, 49], [437, 57]]"
d6awT91VKUw,1,snl,"[[10, 224], [109, 302]]"
d72Ru3y4YJA,0,bmo,"[[274, 189], [296, 203]]"
d72Ru3y4YJA,1,ron,"[[-1, 241], [79, 288]]"
d7gOtEwaJzw,0,the,"[[154, 58], [209, 83]]"
d7gOtEwaJzw,1,greatest,"[[103, 63], [394, 129]]"
d7gOtEwaJzw,2,showman,"[[76, 114], [410, 188]]"
d7gOtEwaJzw,3,thisis,"[[161, 261], [268, 292]]"
d7gOtEwaJzw,4,me,"[[274, 264], [320, 290]]"
d7gOtEwaJzw,5,dave,"[[177, 293], [213, 305]]"
d7gOtEwaJzw,6,aude,"[[218, 294], [254, 305]]"
d7gOtEwaJzw,7,remix,"[[258, 294], [302, 305]]"
d8GHT9nK66Y,0,vevo,"[[10, 278], [102, 305]]"
